payment_id,merchant_id,amount,payment_method,bank,gateway,bank_status,gateway_status,auth_status,capture_status,merchant_order_status,merchant_fulfillment_status,webhook_status,webhook_http_code,webhook_attempt_count,settlement_status,refund_status,bank_reversal_status,bank_latency_ms,gateway_latency_ms,transaction_age_seconds,time_of_day_hour,retry_count,amount_deviation_score,historical_merchant_failure_rate,is_amount_matched,is_duplicate_candidate,target_incident_class
pay_synth_0001413,merch_myntra,2497.74,UPI,ICICI,BILLDESK,SUCCESS,SUCCESS,AUTHORIZED,CAPTURED,PAID,DELIVERED,DELIVERED,200,1,SETTLED,NONE,NONE,190,382,95765,14,0,0.3146,0.0482,1,0,NORMAL
pay_synth_0001733,merch_tatacliq,4744.4,UPI,ICICI,PAYU,SUCCESS,SUCCESS,AUTHORIZED,CAPTURED,PAID,DELIVERED,DELIVERED,200,1,SETTLED,NONE,NONE,545,764,165754,23,0,-0.0116,0.0642,1,0,NORMAL
pay_synth_0002250,merch_zomato,1251.68,EMI,YES_BANK,CASHFREE,SUCCESS,SUCCESS,AUTHORIZED,CAPTURED,PAID,DELIVERED,DELIVERED,200,1,SETTLED,NONE,NONE,202,429,168846,9,0,0.7384,0.0317,1,0,NORMAL
pay_synth_0006649,merch_myntra,3689.88,UPI,YES_BANK,RAZORPAY,PENDING,SUCCESS,NONE,AUTO_REFUNDED,FAILED,UNFULFILLED,SCHEDULED,404,1,DISCREPANCY,FAILED,NOT_INITIATED,52583,15724,114774,21,2,0.942,0.0588,1,0,UNRESOLVED
pay_synth_0002782,merch_blinkit,284.4,NET_BANKING,KOTAK,STRIPE,SUCCESS,SUCCESS,AUTHORIZED,CAPTURED,PAID,DELIVERED,DELIVERED,200,1,SETTLED,NONE,NONE,678,951,86420,12,0,-0.3229,0.0406,1,0,NORMAL
pay_synth_0004355,merch_blinkit,535.28,UPI,SBI,STRIPE,SUCCESS,SUCCESS,AUTHORIZED,CAPTURED,PENDING_PAYMENT,UNFULFILLED,DROPPED,500,5,PENDING,NONE,NONE,206,475,14305,6,0,0.2745,0.0486,1,0,MISSING_WEBHOOK
pay_synth_0003947,merch_tatacliq,6627.28,DEBIT_CARD,AXIS,RAZORPAY,DEBITED,FAILED,FAILED,FAILED,EXPIRED,CANCELLED,FAILED,500,1,ON_HOLD,NONE,NOT_INITIATED,1104,65504,168178,7,0,0.3807,0.0653,1,0,BANK_DEBIT_GATEWAY_FAILURE
pay_synth_0004519,merch_blinkit,517.63,UPI,ICICI,PAYU,SUCCESS,SUCCESS,AUTHORIZED,CAPTURED,EXPIRED,UNFULFILLED,FAILED,0,4,ON_HOLD,NONE,NONE,488,734,122274,13,0,0.2325,0.041,1,0,MISSING_WEBHOOK
pay_synth_0003797,merch_makemytrip,11326.3,UPI,INDUSIND,BILLDESK,SUCCESS,FAILED,FAILED,FAILED,CANCELLED,CANCELLED,FAILED,0,1,ON_HOLD,NONE,NOT_INITIATED,352,42046,25851,13,0,-0.0939,0.073,1,0,BANK_DEBIT_GATEWAY_FAILURE
pay_synth_0004247,merch_blinkit,463.51,CREDIT_CARD,ICICI,CASHFREE,SUCCESS,SUCCESS,AUTHORIZED,CAPTURED,EXPIRED,UNFULFILLED,TIMED_OUT,404,3,SETTLED,NONE,NONE,216,373,221045,0,0,0.1036,0.0342,1,0,MISSING_WEBHOOK
pay_synth_0004109,merch_myntra,1684.79,UPI,HDFC,STRIPE,DEBITED,TIMED_OUT,FAILED,FAILED,FAILED,CANCELLED,NONE,0,1,ON_HOLD,PROCESSED,CREDITED_TO_CUSTOMER,1609,51390,100091,21,0,-0.1133,0.0548,1,0,BANK_DEBIT_GATEWAY_FAILURE
pay_synth_0005649,merch_zomato,1716.31,UPI,YES_BANK,RAZORPAY,SUCCESS,SUCCESS,AUTHORIZED,CAPTURED,PAID,DELIVERED,DELIVERED,200,1,DISCREPANCY,NONE,NONE,223,420,134900,18,0,0.0339,0.0279,1,0,SETTLEMENT_MISMATCH
pay_synth_0002274,merch_amazon_in,2857.97,UPI,KOTAK,RAZORPAY,SUCCESS,SUCCESS,AUTHORIZED,CAPTURED,PAID,PROCESSING,DELIVERED,200,1,PENDING,NONE,NONE,459,700,76069,6,0,0.0207,0.02,1,0,NORMAL
pay_synth_0003393,merch_swiggy,621.78,NET_BANKING,INDUSIND,RAZORPAY,DEBITED,PENDING,AUTHORIZED,CAPTURED,PROCESSING,PROCESSING,RETRYING,200,1,PENDING,NONE,NONE,68409,71137,73942,23,0,-0.0434,0.0213,1,0,DELAYED_CONFIRMATION
pay_synth_0005774,merch_bookmyshow,666.08,UPI,YES_BANK,PAYU,SUCCESS,SUCCESS,AUTHORIZED,CAPTURED,PAID,DELIVERED,DELIVERED,200,1,DISCREPANCY,NONE,NONE,451,663,38593,10,0,0.0502,0.041,1,0,SETTLEMENT_MISMATCH
pay_synth_0002307,merch_bookmyshow,1583.04,UPI,SBI,BILLDESK,SUCCESS,SUCCESS,AUTHORIZED,CAPTURED,PAID,PROCESSING,DELIVERED,200,1,PENDING,NONE,NONE,510,642,7925,9,0,0.4391,0.0558,1,0,NORMAL
pay_synth_0004560,merch_myntra,2815.38,UPI,AXIS,CASHFREE,SUCCESS,SUCCESS,AUTHORIZED,CAPTURED,PENDING_PAYMENT,UNFULFILLED,DROPPED,500,3,PENDING,NONE,NONE,562,740,28980,17,0,0.4818,0.0462,1,0,MISSING_WEBHOOK
pay_synth_0003625,merch_blinkit,1311.48,UPI,HDFC,STRIPE,DEBITED,TIMED_OUT,TIMEOUT,FAILED,CANCELLED,CANCELLED,NONE,0,1,ON_HOLD,NONE,NOT_INITIATED,1817,60697,63270,8,0,2.1226,0.0385,1,0,BANK_DEBIT_GATEWAY_FAILURE
pay_synth_0005815,merch_flipkart,811.86,DEBIT_CARD,HDFC,CASHFREE,SUCCESS,SUCCESS,AUTHORIZED,CAPTURED,PAID,DELIVERED,DELIVERED,200,1,DISCREPANCY,NONE,NONE,400,536,63423,16,0,0.036,0.0468,1,0,SETTLEMENT_MISMATCH
pay_synth_0001741,merch_blinkit,394.49,UPI,KOTAK,CASHFREE,SUCCESS,SUCCESS,AUTHORIZED,CAPTURED,PAID,DELIVERED,DELIVERED,200,1,SETTLED,NONE,NONE,233,341,213298,12,0,-0.0607,0.0482,1,0,NORMAL
pay_synth_0005611,merch_amazon_in,4159.26,UPI,KOTAK,STRIPE,SUCCESS,SUCCESS,AUTHORIZED,CAPTURED,PAID,DELIVERED,DELIVERED,200,1,SETTLED,NONE,NONE,696,896,79055,22,0,0.0329,0.0227,1,0,SETTLEMENT_MISMATCH
pay_synth_0002119,merch_bookmyshow,236.43,UPI,ICICI,PAYU,SUCCESS,SUCCESS,AUTHORIZED,CAPTURED,PAID,DELIVERED,DELIVERED,200,1,SETTLED,NONE,NONE,579,728,200026,11,0,-0.7851,0.0443,1,0,NORMAL
pay_synth_0006045,merch_myntra,2029.11,WALLET,SBI,CASHFREE,SUCCESS,SUCCESS,AUTHORIZED,CAPTURED,CANCELLED,CANCELLED,DELIVERED,200,1,ON_HOLD,NONE,NONE,160316,162029,139697,8,0,0.068,0.0574,1,0,ORDER_PAYMENT_CONFLICT
pay_synth_0002685,merch_zepto,586.88,UPI,SBI,PAYU,SUCCESS,SUCCESS,AUTHORIZED,CAPTURED,PAID,DELIVERED,DELIVERED,200,1,SETTLED,NONE,NONE,507,707,108780,4,0,0.2227,0.0414,1,0,NORMAL
pay_synth_0005621,merch_makemytrip,10313.95,UPI,PNB,STRIPE,SUCCESS,SUCCESS,AUTHORIZED,CAPTURED,PAID,DELIVERED,DELIVERED,200,1,SETTLED,NONE,NONE,726,997,153089,17,0,0.0763,0.0793,1,0,SETTLEMENT_MISMATCH
pay_synth_0004368,merch_swiggy,662.76,UPI,YES_BANK,STRIPE,SUCCESS,SUCCESS,AUTHORIZED,CAPTURED,EXPIRED,UNFULFILLED,TIMED_OUT,0,2,ON_HOLD,NONE,NONE,342,545,181047,6,0,0.0196,0.0309,1,0,MISSING_WEBHOOK
pay_synth_0001551,merch_flipkart,3295.87,UPI,KOTAK,CASHFREE,SUCCESS,SUCCESS,AUTHORIZED,CAPTURED,PAID,DELIVERED,DELIVERED,200,1,SETTLED,NONE,NONE,396,655,222468,9,0,-0.0583,0.0344,1,0,NORMAL
pay_synth_0000231,merch_swiggy,419.37,CREDIT_CARD,HDFC,STRIPE,SUCCESS,SUCCESS,AUTHORIZED,CAPTURED,PAID,PROCESSING,DELIVERED,200,1,PENDING,NONE,NONE,519,756,209,15,0,-0.3548,0.0211,1,0,NORMAL
pay_synth_0000535,merch_zepto,324.63,DEBIT_CARD,SBI,STRIPE,SUCCESS,SUCCESS,AUTHORIZED,CAPTURED,PAID,PROCESSING,DELIVERED,200,1,PENDING,NONE,NONE,268,518,74074,6,0,-0.3237,0.0459,1,0,NORMAL
pay_synth_0000240,merch_makemytrip,20846.55,UPI,AXIS,CASHFREE,SUCCESS,SUCCESS,AUTHORIZED,CAPTURED,PAID,PROCESSING,DELIVERED,200,1,PENDING,NONE,NONE,263,464,76526,20,0,0.6677,0.0696,1,0,NORMAL
pay_synth_0006098,merch_zomato,758.8,CREDIT_CARD,SBI,PAYU,SUCCESS,SUCCESS,AUTHORIZED,CAPTURED,CANCELLED,CANCELLED,DELIVERED,200,1,ON_HOLD,PROCESSED,NONE,221306,223750,254439,2,0,0.0539,0.0342,1,0,ORDER_PAYMENT_CONFLICT
pay_synth_0005442,merch_tatacliq,3282.74,UPI,SBI,STRIPE,SUCCESS,SUCCESS,AUTHORIZED,CAPTURED,REFUNDED,RETURNED,DELIVERED,200,1,REVERSED,PENDING,NOT_INITIATED,658,874,21208,19,0,-0.3161,0.0677,1,0,REFUND_UNCERTAINTY
pay_synth_0005941,merch_blinkit,190.13,UPI,SBI,PAYU,SUCCESS,SUCCESS,AUTHORIZED,CAPTURED,PAID,DELIVERED,DELIVERED,200,1,SETTLED,NONE,NONE,409,525,5753,22,0,0.0452,0.0493,1,0,SETTLEMENT_MISMATCH
pay_synth_0003818,merch_zepto,445.66,CREDIT_CARD,ICICI,PAYU,SUCCESS,TIMED_OUT,TIMEOUT,FAILED,CANCELLED,CANCELLED,FAILED,500,1,ON_HOLD,NONE,NOT_INITIATED,1081,65066,99496,4,0,-0.0715,0.0393,1,0,BANK_DEBIT_GATEWAY_FAILURE
pay_synth_0005921,merch_swiggy,1377.94,WALLET,YES_BANK,CASHFREE,SUCCESS,SUCCESS,AUTHORIZED,CAPTURED,PAID,DELIVERED,DELIVERED,200,1,DISCREPANCY,NONE,NONE,477,713,113804,3,0,0.0373,0.0281,1,0,SETTLEMENT_MISMATCH
pay_synth_0003134,merch_myntra,4659.07,UPI,PNB,STRIPE,SUCCESS,SUCCESS,AUTHORIZED,PENDING,PAID,PROCESSING,DELIVERED,200,3,SETTLED,NONE,NONE,58352,60456,234190,1,0,1.4521,0.0571,1,0,DELAYED_CONFIRMATION
pay_synth_0001889,merch_bookmyshow,827.79,UPI,PNB,RAZORPAY,SUCCESS,SUCCESS,AUTHORIZED,CAPTURED,PAID,PROCESSING,DELIVERED,200,1,PENDING,NONE,NONE,6479,7375,76511,21,0,-0.2475,0.0506,1,0,NORMAL
pay_synth_0001329,merch_myntra,919.47,UPI,SBI,RAZORPAY,SUCCESS,SUCCESS,AUTHORIZED,CAPTURED,PAID,DELIVERED,DELIVERED,200,1,SETTLED,NONE,NONE,318,444,174843,2,0,-0.5161,0.054,1,0,NORMAL
pay_synth_0003384,merch_myntra,3518.54,UPI,SBI,CASHFREE,SUCCESS,SUCCESS,AUTHORIZED,CAPTURED,PAID,PROCESSING,DELIVERED,200,1,PENDING,NONE,NONE,27311,28222,5961,16,0,0.8519,0.0448,1,0,DELAYED_CONFIRMATION
pay_synth_0001455,merch_amazon_in,3931.12,NET_BANKING,INDUSIND,PAYU,SUCCESS,SUCCESS,AUTHORIZED,CAPTURED,PAID,PROCESSING,DELIVERED,200,1,PENDING,NONE,NONE,4325,5524,12414,0,0,0.404,0.0103,1,0,NORMAL
pay_synth_0005717,merch_blinkit,550.35,UPI,KOTAK,STRIPE,SUCCESS,SUCCESS,AUTHORIZED,CAPTURED,PAID,DELIVERED,DELIVERED,200,1,SETTLED,NONE,NONE,734,863,78474,7,0,0.031,0.0458,1,0,SETTLEMENT_MISMATCH
pay_synth_0005777,merch_zomato,944.35,WALLET,KOTAK,PAYU,SUCCESS,SUCCESS,AUTHORIZED,CAPTURED,PAID,DELIVERED,DELIVERED,200,1,DISCREPANCY,NONE,NONE,284,515,81688,3,0,0.0412,0.0354,1,0,SETTLEMENT_MISMATCH
pay_synth_0002139,merch_makemytrip,5943.3,CREDIT_CARD,YES_BANK,BILLDESK,SUCCESS,SUCCESS,AUTHORIZED,CAPTURED,PAID,PROCESSING,DELIVERED,200,1,PENDING,NONE,NONE,6950,7887,51578,4,0,-0.5245,0.061,1,0,NORMAL
pay_synth_0004443,merch_flipkart,4873.9,UPI,KOTAK,STRIPE,SUCCESS,SUCCESS,AUTHORIZED,CAPTURED,EXPIRED,UNFULFILLED,TIMED_OUT,500,5,ON_HOLD,NONE,NONE,319,560,159787,6,0,0.3925,0.0478,1,0,MISSING_WEBHOOK
pay_synth_0002577,merch_flipkart,8425.55,UPI,INDUSIND,STRIPE,SUCCESS,SUCCESS,AUTHORIZED,CAPTURED,PAID,DELIVERED,DELIVERED,200,3,SETTLED,NONE,NONE,227,485,106791,6,0,1.4073,0.0475,1,0,NORMAL
pay_synth_0002273,merch_blinkit,280.01,NET_BANKING,SBI,BILLDESK,SUCCESS,SUCCESS,AUTHORIZED,CAPTURED,PAID,DELIVERED,DELIVERED,200,1,SETTLED,NONE,NONE,432,609,254251,16,0,-0.3333,0.0494,1,0,NORMAL
pay_synth_0002619,merch_zomato,947.3,CREDIT_CARD,SBI,CASHFREE,SUCCESS,SUCCESS,AUTHORIZED,CAPTURED,PAID,PROCESSING,DELIVERED,200,1,PENDING,NONE,NONE,451,617,24299,10,0,0.3157,0.0218,1,0,NORMAL
pay_synth_0006356,merch_amazon_in,2431.37,UPI,INDUSIND,PAYU,SUCCESS,SUCCESS,AUTHORIZED,CAPTURED,CANCELLED,CANCELLED,DELIVERED,200,1,ON_HOLD,INITIATED,NONE,258176,260475,39007,1,0,-0.1317,0.0106,1,0,ORDER_PAYMENT_CONFLICT
pay_synth_0002624,merch_bookmyshow,2564.04,UPI,YES_BANK,BILLDESK,SUCCESS,SUCCESS,AUTHORIZED,CAPTURED,PAID,DELIVERED,DELIVERED,200,1,SETTLED,NONE,NONE,496,752,159299,12,0,0.0195,0.0431,1,0,NORMAL
pay_synth_0000469,merch_swiggy,472.8,UPI,INDUSIND,STRIPE,SUCCESS,SUCCESS,AUTHORIZED,CAPTURED,PAID,DELIVERED,DELIVERED,200,1,SETTLED,NONE,NONE,444,684,227661,13,0,-0.2726,0.032,1,0,NORMAL
pay_synth_0000080,merch_zomato,218.48,CREDIT_CARD,INDUSIND,STRIPE,SUCCESS,SUCCESS,AUTHORIZED,CAPTURED,PAID,DELIVERED,DELIVERED,200,1,SETTLED,NONE,NONE,466,554,246197,13,0,-0.6966,0.0377,1,0,NORMAL
pay_synth_0006360,merch_zepto,195.25,WALLET,YES_BANK,RAZORPAY,SUCCESS,SUCCESS,AUTHORIZED,CAPTURED,EXPIRED,CANCELLED,FAILED,200,1,ON_HOLD,INITIATED,NONE,119677,121122,253657,17,0,-0.5932,0.0308,1,0,ORDER_PAYMENT_CONFLICT
pay_synth_0004954,merch_flipkart,6262.03,DEBIT_CARD,INDUSIND,BILLDESK,SUCCESS,SUCCESS,AUTHORIZED,CAPTURED,PAID,DELIVERED,DELIVERED,200,1,ON_HOLD,NONE,AWAITING_ACK,702,964,242408,19,4,0.7892,0.0316,1,1,DUPLICATE_PAYMENT
pay_synth_0003464,merch_myntra,3511.25,UPI,AXIS,CASHFREE,SUCCESS,PENDING,AUTHORIZED,PENDING,PAID,PROCESSING,DELIVERED,200,1,SETTLED,NONE,NONE,68172,72230,95560,9,0,0.848,0.0484,1,0,DELAYED_CONFIRMATION
pay_synth_0002064,merch_myntra,1785.9,UPI,YES_BANK,PAYU,SUCCESS,SUCCESS,AUTHORIZED,CAPTURED,PAID,DELIVERED,DELIVERED,200,3,SETTLED,NONE,NONE,320,568,130653,16,0,-0.0601,0.0473,1,0,NORMAL
pay_synth_0004878,merch_amazon_in,3628.97,UPI,SBI,BILLDESK,SUCCESS,SUCCESS,AUTHORIZED,CAPTURED,PAID,DELIVERED,DELIVERED,200,1,DISCREPANCY,NONE,AWAITING_ACK,805,906,166917,4,1,0.2961,0.0137,1,1,DUPLICATE_PAYMENT
pay_synth_0006370,merch_zepto,371.56,UPI,ICICI,BILLDESK,SUCCESS,SUCCESS,AUTHORIZED,CAPTURED,CANCELLED,CANCELLED,DELIVERED,200,1,ON_HOLD,NONE,NONE,138737,141147,80025,8,0,-0.2259,0.0443,1,0,ORDER_PAYMENT_CONFLICT
pay_synth_0003934,merch_amazon_in,4419.95,CREDIT_CARD,KOTAK,BILLDESK,SUCCESS,PENDING,FAILED,FAILED,CANCELLED,CANCELLED,DELIVERED,200,1,ON_HOLD,NONE,NOT_INITIATED,1922,58360,9557,12,0,0.5786,0.0269,1,0,BANK_DEBIT_GATEWAY_FAILURE
pay_synth_0005508,merch_swiggy,142.3,WALLET,INDUSIND,CASHFREE,SUCCESS,SUCCESS,AUTHORIZED,CAPTURED,REFUNDED,RETURNED,DELIVERED,200,1,REVERSED,PENDING,AWAITING_ACK,358,593,71224,14,0,-0.7811,0.0303,1,0,REFUND_UNCERTAINTY
pay_synth_0006464,merch_myntra,2721.86,CREDIT_CARD,ICICI,CASHFREE,SUCCESS,SUCCESS,AUTHORIZED,CAPTURED,CANCELLED,CANCELLED,FAILED,200,1,ON_HOLD,PROCESSED,NONE,134991,138264,217406,1,0,0.4326,0.0501,1,0,ORDER_PAYMENT_CONFLICT
pay_synth_0003173,merch_amazon_in,1270.41,CREDIT_CARD,INDUSIND,BILLDESK,SUCCESS,SUCCESS,AUTHORIZED,CAPTURED,PAID,PROCESSING,DELIVERED,200,1,SETTLED,NONE,NONE,76551,78061,143503,22,0,-0.5463,0.013,1,0,DELAYED_CONFIRMATION
pay_synth_0001895,merch_tatacliq,4552.14,UPI,SBI,STRIPE,SUCCESS,SUCCESS,AUTHORIZED,CAPTURED,PAID,DELIVERED,DELIVERED,200,1,SETTLED,NONE,NONE,6771,7769,178928,16,0,-0.0516,0.0523,1,0,NORMAL
pay_synth_0002207,merch_zepto,1169.41,CREDIT_CARD,KOTAK,CASHFREE,SUCCESS,SUCCESS,AUTHORIZED,CAPTURED,PAID,PROCESSING,DELIVERED,200,1,PENDING,NONE,NONE,309,494,73766,1,0,1.4363,0.033,1,0,NORMAL
pay_synth_0000995,merch_flipkart,1918.97,DEBIT_CARD,ICICI,CASHFREE,SUCCESS,SUCCESS,AUTHORIZED,CAPTURED,PAID,PROCESSING,DELIVERED,200,1,PENDING,NONE,NONE,480,751,46457,2,0,-0.4517,0.0462,1,0,NORMAL
pay_synth_0001802,merch_amazon_in,2699.92,UPI,PNB,STRIPE,SUCCESS,SUCCESS,AUTHORIZED,CAPTURED,PAID,DELIVERED,DELIVERED,200,1,SETTLED,NONE,NONE,365,501,94096,9,0,-0.0357,0.0144,1,0,NORMAL
pay_synth_0006849,merch_zomato,3285.28,NET_BANKING,KOTAK,RAZORPAY,REVERSED,FAILED,TIMEOUT,FAILED,FAILED,DELIVERED,SCHEDULED,200,1,PENDING,FAILED,NOT_INITIATED,117264,51361,47927,19,1,3.5629,0.0274,1,0,UNRESOLVED
pay_synth_0001453,merch_zomato,831.89,DEBIT_CARD,PNB,STRIPE,SUCCESS,SUCCESS,AUTHORIZED,CAPTURED,PAID,DELIVERED,DELIVERED,200,1,SETTLED,NONE,NONE,406,486,201926,3,0,0.1554,0.0254,1,0,NORMAL
pay_synth_0001587,merch_zepto,533.6,UPI,AXIS,CASHFREE,SUCCESS,SUCCESS,AUTHORIZED,CAPTURED,PAID,PROCESSING,DELIVERED,200,1,PENDING,NONE,NONE,244,414,27789,22,0,0.1117,0.0475,1,0,NORMAL
pay_synth_0004014,merch_amazon_in,3154.49,UPI,INDUSIND,STRIPE,DEBITED,FAILED,TIMEOUT,FAILED,CANCELLED,CANCELLED,NONE,500,1,ON_HOLD,INITIATED,NOT_INITIATED,631,56003,161377,2,0,0.1266,0.0288,1,0,BANK_DEBIT_GATEWAY_FAILURE
pay_synth_0000458,merch_zomato,386.88,UPI,KOTAK,CASHFREE,SUCCESS,SUCCESS,AUTHORIZED,CAPTURED,PAID,DELIVERED,DELIVERED,200,1,SETTLED,NONE,NONE,475,752,97521,15,0,-0.4627,0.038,1,0,NORMAL
pay_synth_0001452,merch_flipkart,9719.09,UPI,HDFC,CASHFREE,SUCCESS,SUCCESS,AUTHORIZED,CAPTURED,PAID,PROCESSING,DELIVERED,200,1,PENDING,NONE,NONE,649,739,36609,12,0,1.7769,0.0365,1,0,NORMAL
pay_synth_0005965,merch_amazon_in,6362.79,CREDIT_CARD,YES_BANK,BILLDESK,SUCCESS,SUCCESS,AUTHORIZED,CAPTURED,PAID,DELIVERED,DELIVERED,200,1,DISCREPANCY,NONE,NONE,682,820,160650,1,0,0.0394,0.0152,1,0,SETTLEMENT_MISMATCH
pay_synth_0005369,merch_blinkit,313.23,EMI,HDFC,RAZORPAY,SUCCESS,SUCCESS,AUTHORIZED,CAPTURED,REFUNDED,RETURNED,DELIVERED,200,1,REVERSED,PENDING,NOT_INITIATED,363,592,227514,5,0,-0.2542,0.0374,1,0,REFUND_UNCERTAINTY
pay_synth_0000438,merch_zepto,209.71,CREDIT_CARD,SBI,PAYU,SUCCESS,SUCCESS,AUTHORIZED,CAPTURED,PAID,DELIVERED,DELIVERED,200,3,SETTLED,NONE,NONE,226,457,200367,6,0,-0.5631,0.0324,1,0,NORMAL
pay_synth_0005947,merch_tatacliq,3346.58,CREDIT_CARD,YES_BANK,CASHFREE,SUCCESS,SUCCESS,AUTHORIZED,CAPTURED,PAID,DELIVERED,DELIVERED,200,1,DISCREPANCY,NONE,NONE,617,852,151873,13,0,0.0559,0.0548,1,0,SETTLEMENT_MISMATCH
pay_synth_0005013,merch_myntra,1910.04,UPI,SBI,BILLDESK,SUCCESS,SUCCESS,AUTHORIZED,CAPTURED,PAID,DELIVERED,DELIVERED,200,1,ON_HOLD,NONE,AWAITING_ACK,643,762,246110,19,1,0.0053,0.0548,1,1,DUPLICATE_PAYMENT
pay_synth_0001972,merch_flipkart,599.61,EMI,ICICI,PAYU,SUCCESS,SUCCESS,AUTHORIZED,CAPTURED,PAID,PROCESSING,DELIVERED,200,1,PENDING,NONE,NONE,445,557,49595,12,0,-0.8287,0.0446,1,0,NORMAL
pay_synth_0005027,merch_bookmyshow,592.22,UPI,SBI,BILLDESK,SUCCESS,SUCCESS,AUTHORIZED,CAPTURED,PAID,DELIVERED,DELIVERED,200,1,ON_HOLD,INITIATED,AWAITING_ACK,270,446,104032,12,2,-0.4616,0.0556,1,1,DUPLICATE_PAYMENT
pay_synth_0002717,merch_blinkit,611.28,CREDIT_CARD,SBI,RAZORPAY,SUCCESS,SUCCESS,AUTHORIZED,CAPTURED,PAID,DELIVERED,DELIVERED,200,1,SETTLED,NONE,NONE,733,813,218869,7,0,0.4554,0.0316,1,0,NORMAL
pay_synth_0000470,merch_flipkart,2477.55,UPI,HDFC,CASHFREE,SUCCESS,SUCCESS,AUTHORIZED,CAPTURED,PAID,DELIVERED,DELIVERED,200,1,SETTLED,NONE,NONE,318,489,120889,10,0,-0.2921,0.0469,1,0,NORMAL
pay_synth_0000504,merch_amazon_in,3925.14,NET_BANKING,SBI,BILLDESK,SUCCESS,SUCCESS,AUTHORIZED,CAPTURED,PAID,PROCESSING,DELIVERED,200,1,PENDING,NONE,NONE,2156,3562,83177,20,0,0.4018,0.0159,1,0,NORMAL
pay_synth_0001048,merch_swiggy,252.43,UPI,SBI,CASHFREE,SUCCESS,SUCCESS,AUTHORIZED,CAPTURED,PAID,DELIVERED,DELIVERED,200,1,SETTLED,NONE,NONE,739,914,173008,14,0,-0.6116,0.0205,1,0,NORMAL
pay_synth_0003361,merch_swiggy,325.37,DEBIT_CARD,YES_BANK,PAYU,SUCCESS,SUCCESS,AUTHORIZED,CAPTURED,PENDING_PAYMENT,PROCESSING,SCHEDULED,200,1,PENDING,NONE,NONE,58795,59661,63937,10,0,-0.4994,0.0242,1,0,DELAYED_CONFIRMATION
pay_synth_0005940,merch_zepto,1831.12,CREDIT_CARD,PNB,BILLDESK,SUCCESS,SUCCESS,AUTHORIZED,CAPTURED,PAID,DELIVERED,DELIVERED,200,1,SETTLED,NONE,NONE,496,759,227323,14,0,0.0714,0.0465,1,0,SETTLEMENT_MISMATCH
pay_synth_0003872,merch_amazon_in,3077.99,UPI,INDUSIND,STRIPE,SUCCESS,FAILED,TIMEOUT,FAILED,CANCELLED,CANCELLED,NONE,0,1,ON_HOLD,NONE,NOT_INITIATED,564,56597,157344,0,0,0.0993,0.0282,1,0,BANK_DEBIT_GATEWAY_FAILURE
pay_synth_0003930,merch_zepto,532.26,UPI,YES_BANK,BILLDESK,SUCCESS,TIMED_OUT,TIMEOUT,FAILED,CANCELLED,CANCELLED,FAILED,500,1,ON_HOLD,INITIATED,NOT_INITIATED,1526,62996,49808,15,0,0.1089,0.035,1,0,BANK_DEBIT_GATEWAY_FAILURE
pay_synth_0006101,merch_flipkart,2459.72,CREDIT_CARD,KOTAK,CASHFREE,SUCCESS,SUCCESS,AUTHORIZED,CAPTURED,CANCELLED,CANCELLED,DELIVERED,200,1,ON_HOLD,PROCESSED,NONE,212864,213845,238544,16,0,-0.2972,0.0458,1,0,ORDER_PAYMENT_CONFLICT
pay_synth_0004765,merch_bookmyshow,605.71,CREDIT_CARD,AXIS,PAYU,SUCCESS,SUCCESS,AUTHORIZED,CAPTURED,PAID,DELIVERED,DELIVERED,200,1,SETTLED,NONE,AWAITING_ACK,357,622,98701,4,4,-0.4494,0.0505,1,1,DUPLICATE_PAYMENT
pay_synth_0005414,merch_swiggy,1099.57,UPI,INDUSIND,RAZORPAY,REVERSED,SUCCESS,AUTHORIZED,CAPTURED,REFUNDED,RETURNED,DELIVERED,200,1,REVERSED,MANUAL_INTERVENTION_REQUIRED,AWAITING_ACK,200,453,67469,1,0,0.6916,0.0373,1,0,REFUND_UNCERTAINTY
pay_synth_0003616,merch_swiggy,1010.05,UPI,YES_BANK,BILLDESK,SUCCESS,FAILED,TIMEOUT,FAILED,CANCELLED,CANCELLED,DELIVERED,200,1,ON_HOLD,INITIATED,NOT_INITIATED,2406,40496,133821,8,0,0.5539,0.0367,1,0,BANK_DEBIT_GATEWAY_FAILURE
pay_synth_0006157,merch_amazon_in,2545.93,UPI,KOTAK,BILLDESK,SUCCESS,SUCCESS,AUTHORIZED,CAPTURED,CANCELLED,CANCELLED,DELIVERED,200,1,ON_HOLD,PROCESSED,NONE,265002,265678,40097,19,0,-0.0907,0.0261,1,0,ORDER_PAYMENT_CONFLICT
pay_synth_0000474,merch_swiggy,1476.01,UPI,HDFC,BILLDESK,SUCCESS,SUCCESS,AUTHORIZED,CAPTURED,PAID,PROCESSING,DELIVERED,200,1,PENDING,NONE,NONE,551,666,81707,11,0,1.2708,0.0223,1,0,NORMAL
pay_synth_0006084,merch_myntra,2059.02,UPI,PNB,STRIPE,SUCCESS,SUCCESS,AUTHORIZED,CAPTURED,CANCELLED,CANCELLED,DELIVERED,200,1,ON_HOLD,NONE,NONE,275554,277947,79537,18,0,0.0837,0.0558,1,0,ORDER_PAYMENT_CONFLICT
